review_id,review_date,review_text,review_liked_text,review_disliked_text,count_helpful,count_not_helpful,employer_responses,is_current_job,length_of_employment,rating_business_outlook,rating_career_opportunities,rating_ceo,rating_compensation_and_benefits,rating_culture_and_values,rating_diversity_and_inclusion,rating_overall,rating_recommend_to_friend,rating_senior_leadership,rating_work_life_balance,job_title_text,location_name
80245894,2023-09-20,,Great work life balance Care about well-being of employees Supporting and motivating leadership,Below market rate salaries - can do better,0,0,,True,2,POSITIVE,4.0,APPROVE,3.0,4,4,4,POSITIVE,4.0,4.0,Director,"Arlington, VA"
77059098,2023-06-04,"Follow the Mastercard Way, It is the best for Customers and Employees.",* Yearly Salary review. * Excellent 401k Options. * Work/Life balance. * Access to best training and internal personal /Career Development. * Mentoring for future growth.,"* At this point no Cons found in 3 Years. * As IT Professional works hours do not follow the shift, but vacations and work away pay off.",0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Lead Network Engineer,"New York, NY"
80835070,2023-10-10,,Supportive hybrid work culture with feedback-driven development,I am unsure at this time,0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Associate Consultant,"O'Fallon, MO"
80899137,2023-10-12,,"Diversity, good salary, great management",So far all is well,0,0,,True,0,,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,,
77866700,2023-06-30,,Great corporate culture Flexibility Great training opportunities,The wrong manager can make your life miserable - first manager very hands off and gave little instruction; second manager (due to a re-org) is a hyper-micro-manager and a super perfectionist who has to have everything his way. Ask good questions during your interview. There are excellent managers at Mastercard. Lower pay,0,0,,True,0,POSITIVE,5.0,APPROVE,4.0,4,4,4,POSITIVE,3.0,4.0,Technology Risk Lead,
80036017,2023-09-13,,- Workplace Flexibility - Compensation &amp; Benefits - Office locations - 401k!,Pro/Con - Company has grown very fast over the past 5 years.,0,0,,True,4,POSITIVE,4.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,5.0,,"New York, NY"
13698503,2017-02-08,Keep creating opportunities for employees to take calculated risks and challenge the status quo.  Invest in great developers.  A technology company needs great strategic minds and the developers who can actually put the vision into action.,"MasterCard under the leadership of Ajay Banga is trying to be a payments technology innovator and leader.  This vision is working, as evidenced by amazing stock growth.  Many of the newer people that they have hired are go-getters with great backgrounds who will work tirelessly to fulfill this vision.  I enjoyed my years at this company and learned lots from very smart co-workers who came from McKinsey and BCG as well as Silicon Valley startups.  The company is innovative and fairly nimble given its size.  It was a pleasure to work there (most of the time) and I would probably go back for the right opportunity.","Beware of people who have been at the company more than 10 years.  There are lots of them.  These people are ""old school MasterCard.""  They are not particularly innovative or aggressive, and they have little to no desire to find new ways to solve problems.  They clock in and clock out, collecting a decent salary and bonus.  They live nearby and like having an easy commute and treat their roles like a 9 to 5 country club.  Mr. Banga seems to be aware of these leeches and slowly but surely a few of them get laid off each year.  Just don't make the mistake of working for one of them.  It will just take you that much longer to get where you need to be.  This happened to me, twice, and therefore I moved on.",6,0,,False,6,NEUTRAL,5.0,APPROVE,5.0,4,0,4,POSITIVE,3.0,5.0,,
75253752,2023-04-06,,Mastercard cares about its employees. They actually listen to each of us no matter what position someone holds. Your career means something to management because its philosophy is individual's make the whole what it is. I will never regret leaving where I came from to be a part of this amazing company.,I don't have anything but good things to say about Mastercard.,4,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior Executive Assistant,
77674638,2023-06-24,Work with the lower level teams to find managers that are not doing things the MC way.,"Find very good, smart people Work pace is pretty fast Most people try to help Tons of time for training and development","As always, a couple bad apples in management Inflation has taken a hit to the pay",0,0,,True,2,POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,4.0,5.0,Senior Product Manager - Technical,"O Fallon, MO"
80096817,2023-09-15,,"Good Employee benefits, work life balance, Technology and Great Learning",Nothing much to say at this point of time,0,0,,True,6,,4.0,,3.0,5,4,5,,3.0,3.0,Software Engineer,"Saint Louis, MO"
79967797,2023-09-11,,Good culture and work life balance,"Depending on the team, career progression can take time/effort on your part to make happen",0,0,,True,4,POSITIVE,4.0,APPROVE,4.0,5,4,4,POSITIVE,4.0,5.0,Product Manager,"New York, NY"
77986972,2023-07-05,,Top-notch colleagues who are at the top of their game; supportive and encouraging managers; challenging work; room to grow; excellent benefits; flexible work; growing industry; leadership with clear strategy and track record of success.,The only downside is that I didn't get to Mastercard sooner!,0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Manager,"Arlington, VA"
79746358,2023-09-04,No,Great benefit and people. Great work life balance,A lot of favoritism instead of being merit based,2,0,,True,0,POSITIVE,4.0,NO_OPINION,4.0,4,4,4,POSITIVE,2.0,5.0,Associate (Management Consultant),"Mexico, ME"
79596033,2023-08-29,Need to flatten out organizations drastically.,Very smart employees to work with and learn from.,Opportunities to advance hard to come by. Too many VP’s.,1,0,,False,2,POSITIVE,3.0,APPROVE,4.0,3,5,4,POSITIVE,4.0,4.0,Principal Software Engineer,"Saint Louis, MO"
80701889,2023-10-05,,"Good benefits, co-workers, and envirment.",it can be a little slow.,0,0,,True,0,POSITIVE,4.0,APPROVE,4.0,4,4,4,POSITIVE,4.0,4.0,Software Development Engineer-II,"O'Fallon, MO"
77986972,2023-07-05,,Top-notch colleagues who are at the top of their game; supportive and encouraging managers; challenging work; room to grow; excellent benefits; flexible work; growing industry; leadership with clear strategy and track record of success.,The only downside is that I didn't get to Mastercard sooner!,0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Manager,"Arlington, VA"
79746358,2023-09-04,No,Great benefit and people. Great work life balance,A lot of favoritism instead of being merit based,2,0,,True,0,POSITIVE,4.0,NO_OPINION,4.0,4,4,4,POSITIVE,2.0,5.0,Associate (Management Consultant),"Mexico, ME"
79596033,2023-08-29,Need to flatten out organizations drastically.,Very smart employees to work with and learn from.,Opportunities to advance hard to come by. Too many VP’s.,1,0,,False,2,POSITIVE,3.0,APPROVE,4.0,3,5,4,POSITIVE,4.0,4.0,Principal Software Engineer,"Saint Louis, MO"
80701889,2023-10-05,,"Good benefits, co-workers, and envirment.",it can be a little slow.,0,0,,True,0,POSITIVE,4.0,APPROVE,4.0,4,4,4,POSITIVE,4.0,4.0,Software Development Engineer-II,"O'Fallon, MO"
80295476,2023-09-21,,Ok salary and hours not the worst not the best,Boring and not challenging not a fun environment,0,0,,False,0,,0.0,,0.0,0,0,3,,0.0,0.0,Product Manager,"New York, NY"
80619099,2023-10-03,Growth,Benefits time off culture coworkers,None that I can say except Growth,0,0,,False,0,,0.0,,0.0,0,0,3,,0.0,0.0,Mgmt,"California City, CA"
76374957,2023-05-12,"Get rid of bad managers, as seen in opinion surveys. Stop playing favoritism.","-Hybrid work model -Free coffee, tea daily. Periodic free ice cream. -Outside lecturers invited -good annual bonus","-Hit and miss as to whether you get a good manager. -Numerous bad lower and upper managers who play obvious favoritism. -Bad managers who even admit they use double standards to grade employees. -Employees don't share information, and are in constant competition with each other. - HR strictly supports management and there is no outlet to air employee complaints -Some departments have huge turnovers due to poor management.",7,0,,False,0,POSITIVE,1.0,NO_OPINION,1.0,1,1,1,NEGATIVE,1.0,1.0,,
79388203,2023-08-22,,Invinting nature that served as a great first professional job,Some management can be indirect and that doesn't help with individual growth,0,0,,False,2,POSITIVE,5.0,APPROVE,4.0,4,3,4,POSITIVE,3.0,3.0,Associate Consultant,"Arlington, VA"
82136798,2023-11-27,,Hours are not too bad for consulting,Toxic and non-transparent team culture,4,0,,False,0,,0.0,,0.0,0,0,1,,0.0,0.0,Associate Consultant,"New York, NY"
75328456,2023-04-09,,"Great Company to work for. Speaking for my team, really supportive people who don’t make you feel as if you’re bothering them. Came in as an intern like many others there as well. Great work life balance as well, rarely will my team have to stay on past usual working hours.","Not any serious cons. The only thing I can think of that affects my role is budget cuts , which make it harder to set and meet quarterly goals.",0,0,,True,2,POSITIVE,5.0,APPROVE,4.0,5,5,5,,5.0,5.0,Associate Product Analyst,"New York, NY"
81805521,2023-11-14,,pay is respectable so there is that,Toxic HR department and senior management,4,0,,False,0,,0.0,,0.0,0,0,1,,0.0,0.0,Engineer,"Missouri City, MO"
79858592,2023-09-07,,"Supportive, smart colleagues and always feel challenged",Things move slower at larger companies,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Consultant,"New York, NY"
9461874,2016-02-04,Kick out Group Heads in STL,"Great compensation package, good executive leadership (mostly). Well renowned brand. If you don't have to deal with employees in St. Louis it is amazingly great place to work!","Great compensation package and benefits (this is holding many untalented people from leaving the company). CEO is hiring all of his college buddies and kicking others out. _x000D_
_x000D_
If you are in technology and work at any site other than ST. Louis it's a career suicide. It's is either St. Louis way or no way. The people in STL office have strong bond to support each other. (Unusual amount of married couple work here, which creates this support structure). They work like federal government agency, really slow and bound by complicated processes to ensure slow progress. This makes talented people in other offices to either leave or pushed out. There is no voice for them. Top technology executives positions should be moved to Purchase to align closely to business. This is the only technology company which prevents new development because of policies. Hopefully decentralization vision would help. They tout it's a technology company but still act as if it is a financial company. _x000D_
_x000D_
Scooters and foosball tables are not the only things that makes Google and Facebook cool, those companies are run by young people with vision not by some vacuum tube programmer from the 40s. _x000D_
_x000D_
There are unlimited layers of management, many of the middle management people are waiting for retirement, so they are reluctant to change and risk. They need to be kicked out to make any positive outcomes. There is huge disconnect between executive management and the people managers in between who care about their jobs more than progress of the company.",10,0,,False,20,NEGATIVE,1.0,APPROVE,5.0,3,0,2,NEGATIVE,1.0,3.0,,"Purchase, NY"
79967222,2023-09-11,awesome managers,Best place to work for,"none, awesome place no negative items",0,0,,True,9,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Director,
79726495,2023-09-03,,"Hybrid, technology, financial inclusion, secular shift opportunity","Siloed for relatively small company, lack of career mobility",0,0,,True,0,POSITIVE,0.0,APPROVE,0.0,0,0,5,POSITIVE,0.0,0.0,Finance Manager,"Purchase, NY"
79638632,2023-08-30,Make decisions.,Can make a difference. Meaningful work. Great benefits and pay.,Politics are a way of life.,0,0,,True,6,POSITIVE,5.0,APPROVE,5.0,3,5,4,POSITIVE,3.0,5.0,Senior Vice President,"Purchase, NY"
79931014,2023-09-10,,WLB is nice out here.,Not much to do in St Louis,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Software Engineer,"Saint Louis, MO"
75871693,2023-04-26,"For a technology company, there are way too many manual processes internally. Invest in employee facing technology and automation with the same impeccable approach that is taken with customers and consumers. The ROI typically comes quickly and has long-term benefit.","Culture of Decency, Pay and Benefits, Growth","Some organizations lack vision, typically where they keep the lights on only vs. strive for improvement",1,0,,True,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,4.0,Vice President Operations,"Saint Louis, MO"
79850057,2023-09-07,,great company to work at,could be better to work at,0,0,,False,0,,0.0,,0.0,0,0,4,,0.0,0.0,,
79712649,2023-09-02,,Flexible Great people to work with,Less growth and low pay,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Sr. Software Engineer,
79931014,2023-09-10,,WLB is nice out here.,Not much to do in St Louis,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Software Engineer,"Saint Louis, MO"
75871693,2023-04-26,"For a technology company, there are way too many manual processes internally. Invest in employee facing technology and automation with the same impeccable approach that is taken with customers and consumers. The ROI typically comes quickly and has long-term benefit.","Culture of Decency, Pay and Benefits, Growth","Some organizations lack vision, typically where they keep the lights on only vs. strive for improvement",1,0,,True,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,4.0,Vice President Operations,"Saint Louis, MO"
79850057,2023-09-07,,great company to work at,could be better to work at,0,0,,False,0,,0.0,,0.0,0,0,4,,0.0,0.0,,
79712649,2023-09-02,,Flexible Great people to work with,Less growth and low pay,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Sr. Software Engineer,
78190845,2023-07-12,,"Great pay, benefits, and executive leadership.","Mid-level leaders only give lip service to DEI and forget the ""I"" is for inclusivity (particularly regarding gender and age). Too many fiefdoms are allowed to exist.",0,0,,False,0,POSITIVE,5.0,APPROVE,5.0,4,3,4,POSITIVE,5.0,4.0,Account Director,
79283866,2023-08-18,,"Good place to start career,","Developer tools bad, pay under market value, can't retain good talent",0,0,,False,0,,2.0,APPROVE,3.0,3,2,3,,3.0,2.0,Software Engineer II,"Detroit, MI"
75183184,2023-04-04,Entire North American team needs to be fired and rebuilt from the ground up.,Consistent work and outward brand image still favorable.,"One of the most top heavy companies I have ever seen. Endless hiring of management with no foot soldiers to execute the job. Zero understanding of video production or what it takes to do great work. Constantly hiring unqualified agencies while the internal team is clueless. Highest turn over I have ever seen with my entire team quitting in the two years I was there, all replaced with cheaper and less experienced employees.",7,0,,False,0,,0.0,,0.0,0,0,1,,0.0,0.0,Senior Specialist,
79388557,2023-08-22,,The benefits were amazing and easy to use,Fully remote all the time isn’t ideal,0,0,,False,0,POSITIVE,0.0,APPROVE,0.0,0,0,5,POSITIVE,0.0,0.0,,
79130511,2023-08-14,,Work remotely is great for this company,Getting the appropriate help from coworkers for getting job done on time,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Senior Software Developer Engineer In Test,"Conroe, TX"
78738373,2023-07-31,,"Global, Diverse, lots of opportunities to get exposure to multiple fields/roles",bureaucracy and can bog down agility and speed to get things done,0,0,,False,9,POSITIVE,5.0,APPROVE,5.0,5,5,4,POSITIVE,5.0,5.0,"Director, Product Management","Saint Louis, MO"
79701713,2023-09-01,,Good compensation for the industry.,Politics can be annoying at times.,0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,4,4,5,POSITIVE,4.0,4.0,Product Manager,"New York, NY"
79141283,2023-08-14,,"Well run company, smart people, very complex and technical problems to solve.",Like every large corporation: lot's of politics,0,0,,True,0,POSITIVE,4.0,APPROVE,4.0,4,5,4,POSITIVE,4.0,4.0,"Director, Product Management","New York, NY"
78840595,2023-08-03,Keep innovating and doing good by doing well,Very collegial environment with smart colleagues,Too much stasis at times for innovation,0,0,,True,1,POSITIVE,5.0,APPROVE,0.0,0,0,5,POSITIVE,0.0,0.0,Director,"New York, NY"
79496062,2023-08-25,,Policies and departments are good,Work-Life balance. Management Maturity level.,0,0,,False,2,,4.0,,5.0,3,5,3,,3.0,4.0,Sr. Software Engineer,"O Fallon, MO"
70507762,2022-10-26,You guys do a great job making Mastercard a great place to work but your processes are terrible.,"The company is amazing for work-life balance, the pay was great. and you get a lot of freedom and management welcomes your thoughts and ideas. The people I worked with were great and we had a very diverse workforce with people from all over the world.","Ok the bad. While this is a great place to work over time the amount of bureaucracy just gets tiring. The way this place is organized is just insane with every group doing its own thing and every group having different rules to engage them. More than once I'd have a product ready but it could take months to get time from other teams to do their parts all the while I'm sitting in my status meeting rehashing the same stuff. waiting. Next, they are in a terrible position of trying to embrace modern processes for IT but desperately clinging to old processes that should have been let go years ago. They do innovate but also horde every legacy idea and it's a maze trying to wind through all that. There is also a bad habit of knee-jerk reactions to every little issue. Instead of letting us sit down and build a solution we were constantly tasked with patching up or slapping on another monitoring tool. And that comment about management welcoming your thoughts from the Pros? The line managers do but while you are entering it into the backlog they also will tell you it's going to sit there for years.",7,0,,False,0,POSITIVE,5.0,NO_OPINION,4.0,4,5,3,NEGATIVE,3.0,5.0,Senior Developer,
78767508,2023-08-01,,Rewards hard work and focuses on performance over years of experience.,"Large company atmosphere with 30,000 employees",0,0,,True,6,POSITIVE,5.0,APPROVE,5.0,4,5,5,POSITIVE,5.0,3.0,"Manager, FP&A","O'Fallon, MO"
16906,2008-06-12,"Drive out costs now when we can do it with deliberate focus; if we wait it will only be painful later._x000D_
_x000D_
Hire for intelligence, integrity and motivation, we have enough people who worked in industry for 10 years, we need some more young people with a sharp mind and fire in their belly._x000D_
_x000D_
Formalize the career development model, encourage telecommuting and clarify roles and responsibilities._x000D_
_x000D_
Finally, whoever is designing and implementing the leadership development program is failing and it is such an important factor. You need to mobilize the entire top 4 layers to learn and apply strong leadership skills._x000D_
_x000D_
And you also need to stop hiring jerks - hire emotionally aware, competent and intelligent people to start displacing the lousy people managers you have at the mid to upper levels.",Market position and industry outlook is great. Overall compensation package is designed to encourage long-term commitment. Brand is phenomenal around the globe. Upside market opportunity in the payments space is enviable. Company's financial strength and scalability is admirable.,"MasterCard hires for job experience in industry, specifically banking. So you have alot of people who come to the table with fairly large egos and limited creativity. Large level of political drama to deal with. The company moves very slow - not responsive to clients, missed deadlines are common practice, 9:30 to 5:00 sharp are standard hours so if you're an eager eddie you'll be disappointed. Basic management discipline is missing. You will also be frustrated by the highest level of bureaucracy covering the company's use of data and information. It is an obsession that prevents us from getting things done and having an impact with clients.",7,0,,True,0,,5.0,APPROVE,4.5,0,0,3,,2.5,3.5,Senior Business Leader,"Purchase, NY"
78317322,2023-07-17,,-The culture is PRICELESS - Gender Diversity Focus - Tech Company - I feel extremely proud to work here!,-Workload as any other company,0,0,,True,9,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,4.0,,"Miami, FL"
79251434,2023-08-17,,"Good work-life balance, great employees",Increasing salaries to meet tech industry standards,0,0,,True,2,POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,5.0,Marketing Analyst,"New York, NY"
78956214,2023-08-08,,"Love the benefits, better than anywhere else.","Not fully remote, yearly pay raises could be better",0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior Technical Program Manager,"O'Fallon, MO"
78382081,2023-07-19,,It has a good work life balance and good environment to work in.,As usual there's politics involved in higher management which affects you as well.,0,0,,True,0,,0.0,,0.0,0,0,4,,0.0,0.0,,
79145144,2023-08-14,,"Good benefits, work environment and tecnology","Lack of promotions, communication between teams",0,0,,True,2,POSITIVE,4.0,APPROVE,5.0,4,5,5,POSITIVE,4.0,4.0,Network Engineer,"Miami, FL"
78094323,2023-07-09,,"flex work (office, remote) good work-life balance working with talented people",Not getting a competitive salary. Slightly below market average in my experience.,0,0,,True,4,POSITIVE,3.0,APPROVE,2.0,5,5,4,POSITIVE,4.0,5.0,Senior Software Engineer,"New York, NY"
74882950,2023-03-25,Hire leadership who actually understand what leadership is …. Years of experience is not equivalent to being able to manage a multi million dollar business,"Good organization overall , but in pockets. Money and compensation is great. Lateral movement opportunities are fantastic","Advisors (now data and services ) has extremely toxic leadership in pockets…. Empathy is non existent. And they tend to prefer hiring from the outside than promote from within. Money is good, but there are better business segments within Data and services- avoid the processor and communIty institution segment , no leaders there (only managers)",5,0,,False,6,POSITIVE,4.0,APPROVE,5.0,5,3,1,POSITIVE,1.0,2.0,Senior Managing Consultant,"Purchase, NY"
78146589,2023-07-11,,"Strong performance, great benefits, recognizes employees",Tries to move fast but like most big companies struggles with doing so.,1,0,,True,20,POSITIVE,4.0,APPROVE,4.0,5,5,5,POSITIVE,4.0,5.0,Vice President,"Saint Louis, MO"
75652351,2023-04-19,,"Competitive pay, good work life balance, global seat is ambiguous depending on your manager","Sometimes there's an attitude of ""do this for a nameless executive now"" despite how busy you are. Some regions are less easy to work with than others.",2,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,"Director, Product Management","New York, NY"
79106167,2023-08-13,,"Good benefits, good culture all around",Could always have higher pay,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Consultant,"San Francisco, CA"
78093155,2023-07-09,,"Super nice people, not an up and out culture. Very good WLB","Lower compensation for consulting, but worth it for wlb",0,0,,True,1,POSITIVE,4.0,NO_OPINION,4.0,5,5,5,POSITIVE,5.0,5.0,Associate Consultant Intern,"Boston, MA"
78158732,2023-07-11,clear project goals and lack of management support,bosses nice to work for,lack of project clarity and non paid on calls,0,0,,True,0,POSITIVE,3.0,APPROVE,3.0,3,2,4,POSITIVE,3.0,3.0,Senior Software Engineer,"Missoula, MT"
78104546,2023-07-10,,"Amazing culture of decency, respect and inclusion.","Big, global and increasingly regulated organization.",1,0,,True,9,POSITIVE,4.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,5.0,SVP Business Development,"Purchase, NY"
77090629,2023-06-05,,"A true global company, with integrated processes. Also, it has competitive benefits and above-average compensation (although its not a market leading compensation)",Has some responsabilities that are mostly back-office and assigned to other employees.,0,0,,True,1,,4.0,APPROVE,4.0,5,4,4,,4.0,4.0,,
78872687,2023-08-04,,"Great company, great people! Nice atmosphere","Bureaucracy, slow processes, hard to be efficient",0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Product Manager,"New York, NY"
78513680,2023-07-24,,"Great culture, great work life balance and perks",none as of now. all good.,0,0,,True,0,,4.0,,4.0,4,4,5,POSITIVE,0.0,0.0,,
77904180,2023-07-02,,good benefits and overall good environment TST,moves very slowly and there are a lot of old people waiting to retire,1,0,,True,1,POSITIVE,5.0,APPROVE,5.0,4,4,5,POSITIVE,4.0,5.0,"Manager, Data Management","New York, NY"
78392271,2023-07-19,,Pay and benefits Flexibility Hybrid schedule,New Leadership Silos Untrained people leaders,0,0,,True,9,,0.0,,0.0,0,0,3,,0.0,0.0,Senior Accountant,"Saint Louis, MO"
78847343,2023-08-03,,work life balance is pretty good,comp is ok comparing to other consulting firm,0,0,,True,0,,0.0,,0.0,0,0,3,,0.0,0.0,Associate,"New York, NY"
77861673,2023-06-30,,"Great benefits, good compensation, excellent people!",Acquisitions can drive some complexities in culture and technology. Some internal processes can be slow.,0,0,,True,20,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Vice President,"O'Fallon, MO"
21916678,2018-08-11,"Don't copy amazon culture. First align with mastercard process &amp; culture and then take only few good things from learning of Amazon.  If you want to do anything good then increase pay scale like Amazon. Their Job Level and Mastercard Job Levels are different so don't expect same expectation as Amazon or promote everyone first and then expect more. _x000D_
Focus more on business then just focusing on employees RnR. _x000D_
Calibration are like manager who speak more their directs will win compare to others._x000D_
I started doubt CEO and Presidents for the mistake they are doing trusting more on outsiders who have not delivered anything in a year other than decreasing team size. _x000D_
Review and refer how many employees already left the amazon culture group and few more are looking for new opportunities.","Very Good Vision from CEO_x000D_
Diversity_x000D_
Work life balance as no deliverable till 2020","Changes in Leadership and new processes  waste lots of time for individual  and every time needs to start from square one._x000D_
Leadership coming from Amazon enforced Amazon process and values instead of they getting align with mastercard values._x000D_
Entire year focus was raising the bar without planning for clear roadmap._x000D_
Focus is more on Bell-Curve to show-case the leadership's own objective on raising the bar. Very much against mastercard policy._x000D_
Middle-of the year RnR and objective changes and developed fearful environment._x000D_
So much effort on setting objectives but end up loosing entire year with no impact and business values._x000D_
Job security is major concern the way unreasonable expectations. _x000D_
No consistencies of expectation from two different verticals.",10,0,,True,6,NEGATIVE,2.0,DISAPPROVE,4.0,2,0,2,NEGATIVE,1.0,5.0,Director,"New York, NY"
78368753,2023-07-18,,Good bonus and overall compensation,Lack of vision outdated in terms of tech,0,0,,True,2,NEUTRAL,3.0,APPROVE,5.0,3,4,3,NEGATIVE,4.0,4.0,Product Manager,"New York, NY"
77906047,2023-07-02,No advice at this time.,"Benefits, pay, culture, great place to work",There are not any cons that come to mind,0,0,,True,0,,5.0,,5.0,5,5,5,,5.0,5.0,Sourcing Senior Analyst,"O'Fallon, MO"
78242715,2023-07-13,,"Great company culture, and a lot of outstanding team members.",I haven't find out yet.,0,0,,True,1,,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Software Engineer,"Missouri City, MO"
78012901,2023-07-06,,"Flexible PTO, flexible WFE and WFH","Very large, sometimes easy to get lost",0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Associate Managing Consultant,"Purchase, NY"
19804667,2018-03-21,Keep hiring great people!,"People: From the bottom to the top, the people at APT are awesome to interact with. I'm lucky to call many of my coworkers friends even after they move on to other opportunities. The amount of time APT devotes to employee growth is phenomenal._x000D_
_x000D_
Flexibility: If you do a good job, APT will bend over backwards to keep you at APT. That has taken many flavors including office flexibility (even overseas), trying out different roles within the company, and new roles altogether. This has gotten unexpectedly better after joining Mastercard. _x000D_
_x000D_
Interesting Problems: Beyond helping clients with testing and evaluating new business ideas, there are tons of new market opportunities that give employees the opportunity to learn new things and help shape the path of the company. From new verticals, new products, or internal projects, you will never be bored. _x000D_
_x000D_
Benefits: Tons of free snacks/food/team events, top technology, plenty of vacation days, volunteer days, 401(k) match is crazy good.","Unpredictable workload: Since folks are staffed on multiple teams, there is always work to be done somewhere. In client services you can be at the mercy of your client who might have an urgent request that throws a wrench into your evening (or weekend) plans. In general people know when the work is going to be busier, but you can be blindsided especially when all of your clients are busy at the same time. _x000D_
_x000D_
Health insurance: Only disappointment of the current benefits package. Maybe employees were spoiled before Mastercard, but the health insurance plan has taken a big step back. It is not competitive with other tech companies or top tier consulting firms.",0,0,,True,0,POSITIVE,5.0,APPROVE,4.0,5,0,4,POSITIVE,5.0,3.0,Client Services,"Arlington, VA"
57472812,2022-01-05,"Place more value on people management skills. 
Reduce the politics and replace it with hard metrics and facts.",Mastercard is good for people who want to coast in a job for 5-10 years or more. The work life balance is great because expectations are minimal and people move slowly.,"The company is not set up for career progression. There are tons of people who have been at the company 10+ years and coast in mid-level management. This creates a stagnant environment where you can't learn from teammates and there is limited innovation. In general, people operate in the mindset of ""it's not my job."" 

Promotions are slow (about 2-3 years for Manager level and below; 3-5 years for Director level; and sometimes longer for Vice Presidents). There is no clear promotion criteria and no formal system for annual career reviews. For example, your manager writes a ~2 paragraph performance review once a year but they're not required to collect 360 feedback from your colleagues. There's also no opportunity to give upward feedback to your manager. 

Like many big organizations, Mastercard is highly political. As a result, senior leadership can be hit or miss. Many SVPs are figureheads that don't know their business well and don't have the expertise to support their team. Leaders are not rewarded for good management; rather, they are rewarded for executive visibility. It's all about who you know and how well you can sell an idea (versus actually achieving a goal).",15,0,,True,4,POSITIVE,1.0,APPROVE,4.0,2,5,2,NEGATIVE,1.0,5.0,Product Manager,
75655140,2023-04-19,Look to promote especially when you have a lower level worker constantly helping and teaching the higher level workers,"Salary, benefits, and multiple teams to work and change projects. Great culture","Hard to get promotions, some teams not well managed, hours sometimes long.",0,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,3.0,5.0,Software Development Engineer,"O'Fallon, MO"
75201693,2023-04-04,,Very flexible schedule and really like the flex Fridays.,Work can be a lot and high demand to get everything done within the sprint. And biggest complaint is how they use agile and point stories. And it can be stressful to have to be on calls and deployments that go overnight,1,0,,True,0,,0.0,,0.0,0,0,3,,0.0,0.0,Software Developer II,
76450659,2023-05-15,,"Honestly, the environment is pretty good to work for and the company does care about full time employees. Hours are good and the pay is decent.",Outsourcing and departments being too stretched out.,0,0,,True,0,,5.0,,4.0,5,5,5,,4.0,3.0,Finance Analyst,"O'Fallon, MO"
77233132,2023-06-09,,-Completive Pay -Outstanding benefits -Work from home and flexible schedule,In some positions there are long hours and weekend on call possibilities,0,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,4.0,Senior Security Operations Analyst,"Saint Louis, MO"
77739566,2023-06-26,Keep up the great work.,Friendly Great work life balance Nice bonus,I don’t really have any.,0,0,,True,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Technical Program Manager II,"O Fallon, MO"
75984583,2023-04-30,,- Coworkers are friendly and willing to help you grow both internally and externally - Work-life balance is the most prioritized aspect at MC - Great opportunities for movement within the company,- None to list at the moment!,0,0,,True,1,,5.0,,5.0,5,5,5,POSITIVE,4.0,5.0,Information Security Engineer 1st Year,
